time,prec,total_prec,flow,greenland,water,impervious,area,slope,duration,area_id,outlet_id,id
2022-07-07 14:10:00,0.009039467697907188,0.811539467697907,3.3602,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,180,870,870,4
2022-07-07 14:20:00,0.007100204731574156,0.8186396724294811,2.8322,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,190,870,870,4
2022-07-07 14:30:00,0.005160941765241125,0.8238006141947223,1.6783,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,200,870,870,4
2022-07-07 14:40:00,0.0026091427813163437,0.8264097569760386,0.4035,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,210,870,870,4
2022-07-07 14:50:00,0.004358128601759175,0.8307678855777978,1.7585,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,220,870,870,4
2022-07-07 15:00:00,0.006107114422202,0.8368749999999998,0.3422,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,230,870,870,4
2022-07-07 15:10:00,0.01585184992002225,0.852726849920022,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,240,870,870,4
2022-07-07 15:20:00,0.01938091139856735,0.8721077613185894,0.1305,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,250,870,870,4
2022-07-07 15:30:00,0.02290997287711245,0.8950177341957019,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,260,870,870,4
2022-07-07 15:40:00,0.004822875373809025,0.8998406095695108,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,270,870,870,4
2022-07-07 15:50:00,0.005827421934765975,0.9056680315042768,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,280,870,870,4
2022-07-07 16:00:00,0.006831968495722925,0.9124999999999996,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,290,870,870,4
2022-07-07 16:10:00,0.008545085583200987,0.9210450855832006,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,300,870,870,4
2022-07-07 16:20:00,0.009640462325745537,0.9306855479089462,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,310,870,870,4
2022-07-07 16:30:00,0.010735839068290095,0.9414213869772363,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,320,870,870,4
2022-07-07 16:40:00,0.0014910887594847312,0.9429124757367211,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,330,870,870,4
2022-07-07 16:50:00,0.0011928710075877875,0.9441053467443089,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,340,870,870,4
2022-07-07 17:00:00,0.0008946532556908375,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,350,870,870,4
2022-07-07 17:10:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,360,870,870,4
2022-07-07 17:20:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,370,870,870,4
2022-07-07 17:30:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,380,870,870,4
2022-07-07 17:40:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,390,870,870,4
2022-07-07 17:50:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,400,870,870,4
2022-07-07 18:00:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,410,870,870,4
2022-07-07 18:10:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,420,870,870,4
2022-07-07 18:20:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,430,870,870,4
2022-07-07 18:30:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,440,870,870,4
2022-07-07 18:40:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,450,870,870,4
2022-07-07 18:50:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,460,870,870,4
2022-07-07 19:00:00,0.0,0.9449999999999997,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,470,870,870,4
